# source, target, count, etype
271,1711,1,ad
271,1449,1,ad
271,1706,2,ad
271,181,1,ad
271,793,5,ad
271,2867,3,ad
271,377,2,ad
271,1793,2,ad
271,2306,1,ad
271,2335,7,ad
271,880,4,ad
271,1891,6,ad
271,909,3,ad
271,833,1,ad
271,1372,1,ad
271,1265,3,ad
271,1263,2,ad
271,2252,1,ad
271,1368,6,ad
271,1583,1,ad
271,1264,1,ad
271,177,1,ad
271,1037,3,ad
271,1208,3,ad
271,2803,1,ad
271,2948,1,ad
271,871,1,ad
271,378,3,ad
271,2395,1,ad
271,1370,2,ad
271,2769,1,ad
271,2382,1,ad
272,48,1,da
272,431,1,da
272,81,1,aa
272,2592,2,aa
272,2276,2,aa
272,1708,1,aa
272,858,1,aa
272,1199,1,aa
272,471,1,aa
272,352,1,aa
272,1628,1,aa
272,442,1,aa
272,428,2,ad
272,425,4,ad
272,348,4,ad
272,1199,2,ad
272,82,4,ad
272,53,2,ad
272,452,1,ad
272,2221,2,ad
272,2226,5,ad
272,1627,1,ad
272,2055,1,ad
272,432,1,ad
272,468,1,ad
272,81,7,ad
272,875,1,ad
272,2201,1,ad
272,2262,2,ad
272,1891,1,ad
272,65,3,ad
272,96,1,ad
272,857,2,ad
272,1804,7,ad
272,1327,1,ad
272,772,3,ad
272,1389,1,ad
272,433,1,ad
272,1503,4,ad
272,250,1,ad
272,2118,1,ad
273,273,1,aa
273,354,1,aa
273,270,1,aa
273,180,1,aa
273,177,2,aa
273,1642,1,aa
273,178,3,aa
273,428,1,aa
273,64,2,aa
273,2128,1,aa
273,1487,1,aa
273,836,1,aa
273,879,7,ad
273,428,1,ad
273,2341,8,ad
273,1204,6,ad
273,2940,4,ad
273,45,1,ad
273,2217,2,ad
273,867,3,ad
273,677,2,ad
273,2763,2,ad
273,913,5,ad
273,176,8,ad
273,2055,8,ad
273,1997,7,ad
273,1510,3,ad
273,941,2,ad
273,438,3,ad
273,1703,2,ad
273,2228,5,ad
273,1611,8,ad
273,1668,1,ad
273,379,4,ad
273,1689,1,ad
273,1139,1,ad
273,2260,2,ad
273,2124,1,ad
273,66,1,ad
273,445,5,ad
273,1488,1,ad
273,1626,1,ad
273,435,1,ad
273,1899,8,ad
273,793,1,ad
273,2867,3,ad
273,2335,1,ad
273,833,1,ad
273,1372,4,ad
273,1265,2,ad
273,1200,1,ad
273,1285,3,ad
273,2430,1,ad
273,1263,6,ad
273,2947,1,ad
273,863,3,ad
273,1368,1,ad
273,433,1,ad
273,447,4,ad
273,1264,8,ad
273,2856,1,ad
273,2304,2,ad
273,1042,1,ad
273,2349,1,ad
273,1037,1,ad
273,1705,7,ad
273,876,7,ad
273,1858,3,ad
273,1630,6,ad
273,2948,6,ad
273,2383,3,ad
273,472,1,ad
273,2395,1,ad
273,1370,1,ad
273,448,2,ad
273,1442,2,ad
273,2356,2,ad
273,2720,1,ad
274,1203,1,dd
274,19,1,aa
274,2326,1,aa
274,19,8,ad
274,97,2,ad
274,180,1,ad
274,1257,1,ad
274,435,2,ad
274,1643,4,ad
274,201,1,ad
275,25,1,dd
275,836,1,dd
275,2290,1,dd
275,276,1,aa
275,470,1,aa
275,275,1,aa
275,1486,1,aa
275,2127,2,aa
275,472,2,aa
275,879,9,ad
275,1306,2,ad
275,2307,5,ad
275,1036,4,ad
275,1626,1,ad
275,435,1,ad
275,377,1,ad
275,836,1,ad
275,2126,5,ad
275,182,1,ad
275,271,1,ad
275,1264,2,ad
275,898,5,ad
276,2208,1,aa
276,21,1,aa
276,356,1,aa
276,1442,1,aa
276,438,1,aa
276,66,1,aa
276,913,9,ad
276,877,2,ad
276,2307,1,ad
276,1036,1,ad
276,1626,2,ad
276,435,5,ad
276,1899,3,ad
276,2867,7,ad
276,836,1,ad
276,25,1,ad
276,2335,7,ad
276,1891,4,ad
276,2947,1,ad
276,863,4,ad
276,2290,7,ad
276,1630,1,ad
276,2948,10,ad
276,378,3,ad
276,18,1,ad
277,278,19,da
277,279,2,da
277,280,22,da
277,281,11,da
277,282,2,da
277,283,5,da
277,284,4,da
277,285,5,da
277,286,1,da
277,287,3,da
277,288,6,da
277,289,17,da
277,290,20,da
277,291,2,da
277,292,17,da
277,293,9,da
277,294,3,da
277,295,5,da
277,296,4,da
277,297,15,da
277,298,10,da
277,299,7,da
277,300,4,da
277,301,2,da
277,302,3,da
277,303,6,da
277,304,1,da
277,305,1,da
277,306,2,da
277,307,3,da
277,308,1,da
277,309,8,da
277,310,1,da
277,311,7,da
277,312,7,da
277,313,1,da
277,314,10,da
277,315,1,da
277,316,19,da
277,317,2,da
277,318,11,da
277,319,1,da
277,320,1,da
277,321,1,da
277,322,1,da
277,216,1,da
277,323,1,da
277,794,1,dd
277,481,1,dd
277,818,3,dd
277,389,2,dd
277,382,4,dd
277,954,2,dd
277,1083,2,dd
277,405,38,dd
277,1066,10,dd
277,407,2,dd
277,1018,10,dd
277,1419,2,dd
277,479,13,dd
277,484,17,dd
277,488,13,dd
277,394,1,dd
277,926,1,dd
277,395,2,dd
277,1735,4,dd
277,286,1,dd
277,817,17,dd
277,398,10,dd
277,384,1,dd
277,529,1,dd
277,498,1,dd
277,654,1,dd
277,556,3,dd
277,284,1,dd
277,831,1,dd
277,725,1,dd
277,844,3,dd
277,550,18,dd
277,776,10,dd
277,324,2,dd
277,2734,2,dd
277,552,43,dd
277,551,4,dd
277,279,1,dd
277,1029,11,dd
277,2006,24,dd
277,2073,4,dd
277,1173,1,dd
277,839,5,dd
277,304,12,dd
277,1514,1,dd
277,631,4,dd
277,2338,6,dd
277,2375,1,dd
277,1681,4,dd
277,1563,1,dd
277,757,2,dd
277,669,1,dd
277,826,2,dd
277,1205,4,dd
277,996,1,dd
277,327,5,dd
277,1343,1,dd
277,1580,1,dd
277,315,4,dd
277,1317,1,dd
277,1666,1,dd
277,1165,1,dd
277,810,12,dd
277,2787,1,dd
277,761,12,dd
277,1393,1,dd
277,787,1,dd
277,1038,2,dd
277,1020,1,dd
277,927,7,dd
277,301,3,dd
277,780,1,dd
277,956,1,dd
277,1680,2,dd
277,409,1,dd
277,1400,4,dd
277,1183,6,dd
277,1282,1,dd
277,1550,1,dd
277,2858,1,dd
277,489,1,dd
277,555,1,dd
278,279,5,aa
278,324,12,aa
278,301,16,aa
278,409,1,aa
278,390,1,aa
278,380,22,ad
278,301,40,ad
278,552,26,ad
278,550,19,ad
278,1205,13,ad
278,1029,121,ad
278,382,18,ad
278,277,21,ad
278,324,11,ad
278,304,64,ad
278,1400,2,ad
278,405,41,ad
278,2734,3,ad
278,826,19,ad
278,1514,1,ad
278,327,3,ad
278,810,5,ad
278,2006,1,ad
278,279,1,ad
278,2073,1,ad
278,587,1,ad
279,278,1,da
279,324,2,da
279,325,7,da
279,296,7,da
279,326,1,da
279,297,4,da
279,300,5,da
279,301,4,da
279,302,5,da
279,303,3,da
279,304,2,da
279,306,1,da
279,327,1,da
279,328,3,da
279,309,4,da
279,329,2,da
279,311,2,da
279,318,1,da
279,330,1,da
279,331,1,da
279,321,2,da
279,978,4,dd
279,405,6,dd
279,380,1,dd
279,554,2,dd
279,550,5,dd
279,324,1,dd
279,531,4,dd
279,38,6,dd
279,552,9,dd
279,420,4,dd
279,551,1,dd
279,2006,1,dd
279,1173,5,dd
279,839,2,dd
279,304,1,dd
279,330,2,dd
279,669,8,dd
279,28,1,dd
279,996,5,dd
279,327,1,dd
279,390,1,dd
279,810,1,dd
279,301,2,dd
279,538,2,dd
279,35,1,dd
279,1400,2,dd
279,2410,5,dd
279,539,4,dd
279,394,1,aa
279,278,5,aa
279,324,10,aa
279,301,1,aa
279,214,2,aa
279,282,7,aa
279,409,1,aa
279,302,2,aa
279,408,1,aa
279,325,4,aa
279,326,7,aa
279,390,5,aa
279,327,1,aa
279,298,2,aa
279,330,1,aa
279,300,11,aa
279,304,4,aa
279,297,2,aa
279,309,9,aa
279,296,5,aa
279,305,1,aa
279,306,2,aa
279,312,4,aa
279,307,6,aa
279,321,6,aa
279,328,8,aa
279,303,7,aa
279,329,2,aa
279,299,8,aa
279,318,6,aa
279,331,2,aa
279,311,8,aa
279,461,1,ad
279,380,1,ad
279,301,8,ad
279,552,4,ad
279,839,6,ad
279,550,10,ad
279,1205,6,ad
279,1020,3,ad
279,1173,23,ad
279,28,6,ad
279,1029,11,ad
279,382,5,ad
279,277,2,ad
279,324,3,ad
279,304,4,ad
279,1400,9,ad
279,405,4,ad
279,2734,3,ad
279,1459,1,ad
279,826,5,ad
279,498,14,ad
279,725,2,ad
279,757,11,ad
279,1514,3,ad
279,327,1,ad
279,551,4,ad
279,669,13,ad
279,538,5,ad
279,539,21,ad
279,38,9,ad
279,834,2,ad
279,1174,9,ad
279,407,5,ad
279,810,9,ad
279,1425,1,ad
279,1165,1,ad
279,978,3,ad
279,2006,5,ad
279,554,15,ad
279,420,8,ad
279,533,12,ad
279,2073,2,ad
279,531,8,ad
279,2410,4,ad
279,1343,8,ad
279,996,12,ad
279,35,4,ad
279,1580,11,ad
279,2858,2,ad
279,827,3,ad
280,301,1,aa
280,1282,2,aa
280,214,8,aa
280,315,8,aa
280,1438,1,aa
280,406,1,aa
280,380,43,ad
280,550,2,ad
280,382,10,ad
280,277,47,ad
280,405,4,ad
280,673,3,ad
280,757,94,ad
280,1681,1,ad
280,555,32,ad
280,406,33,ad
280,1040,14,ad
280,88,2,ad
280,834,3,ad
280,1183,7,ad
280,1666,13,ad
280,1317,18,ad
280,1172,6,ad
280,2858,2,ad
280,315,24,ad
280,1322,10,ad
280,1282,3,ad
280,1066,38,ad
280,1550,1,ad
280,1158,1,ad
280,1738,1,ad
281,2569,1,aa
281,280,1,aa
281,216,1,aa
281,214,2,aa
281,2542,1,aa
281,380,31,ad
281,277,36,ad
281,405,2,ad
281,826,10,ad
281,673,3,ad
281,757,2,ad
281,1681,1,ad
281,555,5,ad
281,406,6,ad
281,1040,7,ad
281,1520,1,ad
281,1666,13,ad
281,1172,15,ad
281,2858,13,ad
281,1322,25,ad
281,1401,4,ad
281,1282,3,ad
281,1066,1,ad
281,1019,16,ad
281,1695,1,ad
281,804,1,ad
281,1571,1,ad
281,1550,2,ad
281,1738,2,ad
282,394,20,aa
282,279,14,aa
282,324,10,aa
282,409,2,aa
282,33,1,aa
282,327,1,aa
282,552,10,ad
282,550,3,ad
282,1205,3,ad
282,382,22,ad
282,324,2,ad
282,1400,1,ad
282,405,11,ad
282,2734,46,ad
282,1459,11,ad
282,826,2,ad
282,498,1,ad
282,327,8,ad
282,539,3,ad
282,1174,41,ad
282,407,55,ad
282,810,2,ad
282,1666,1,ad
283,384,8,aa
283,286,3,aa
283,284,1,aa
283,310,2,aa
283,556,8,aa
283,288,1,aa
283,481,8,aa
283,319,6,aa
283,398,1,aa
283,380,9,ad
283,1393,2,ad
283,818,8,ad
283,389,3,ad
283,901,1,ad
283,398,33,ad
283,1018,3,ad
283,479,34,ad
283,1419,3,ad
283,794,1,ad
283,394,5,ad
283,277,20,ad
283,488,36,ad
283,484,43,ad
283,654,7,ad
283,286,6,ad
283,1077,70,ad
283,926,1,ad
283,481,28,ad
283,284,10,ad
283,784,1,ad
284,382,1,aa
284,384,5,aa
284,286,1,aa
284,381,1,aa
284,292,11,aa
284,283,6,aa
284,310,3,aa
284,288,6,aa
284,481,4,aa
284,319,1,aa
284,290,6,aa
284,398,5,aa
284,293,11,aa
284,294,3,aa
284,389,2,aa
284,397,4,aa
284,295,5,aa
284,396,1,aa
284,556,2,ad
284,380,48,ad
284,1120,4,ad
284,1393,1,ad
284,1205,2,ad
284,2375,27,ad
284,2098,7,ad
284,954,1,ad
284,1020,5,ad
284,818,6,ad
284,389,15,ad
284,1563,3,ad
284,1680,1,ad
284,398,13,ad
284,1018,2,ad
284,479,16,ad
284,1419,20,ad
284,1083,6,ad
284,794,8,ad
284,394,2,ad
284,277,37,ad
284,488,13,ad
284,484,8,ad
284,395,1,ad
284,844,4,ad
284,956,2,ad
284,529,1,ad
284,1079,4,ad
284,776,7,ad
284,1077,3,ad
284,926,3,ad
284,481,3,ad
284,284,1,ad
284,631,7,ad
284,2787,9,ad
284,817,22,ad
284,310,1,ad
284,787,2,ad
284,761,4,ad
284,489,1,ad
284,937,2,ad
284,2338,9,ad
284,320,1,ad
285,382,5,aa
285,384,11,aa
285,286,9,aa
285,284,1,aa
285,288,7,aa
285,556,1,ad
285,380,15,ad
285,384,7,ad
285,1393,11,ad
285,959,3,ad
285,2375,5,ad
285,954,1,ad
285,1020,2,ad
285,1115,1,ad
285,389,26,ad
285,901,1,ad
285,1563,11,ad
285,479,23,ad
285,1419,16,ad
285,1726,2,ad
285,1083,6,ad
285,794,13,ad
285,394,28,ad
285,277,26,ad
285,488,13,ad
285,484,27,ad
285,1735,22,ad
285,395,25,ad
285,956,1,ad
285,286,9,ad
285,926,95,ad
285,631,11,ad
285,495,1,ad
285,2787,1,ad
286,283,2,da
286,287,5,da
286,292,8,da
286,385,1,da
286,387,2,da
286,389,1,da
286,310,1,da
286,396,3,da
286,397,1,da
286,481,1,da
286,485,1,da
286,400,1,da
286,482,4,da
286,481,1,dd
286,818,1,dd
286,389,2,dd
286,1419,4,dd
286,484,3,dd
286,488,1,dd
286,380,2,dd
286,495,2,dd
286,398,1,dd
286,498,1,dd
286,654,1,dd
286,781,3,dd
286,556,1,dd
286,829,1,dd
286,725,1,dd
286,776,3,dd
286,1022,1,dd
286,1120,2,dd
286,787,1,dd
286,319,2,dd
286,1077,2,dd
286,956,2,dd
286,935,1,dd
286,778,3,dd
286,1127,5,dd
286,317,5,aa
286,384,5,aa
286,480,5,aa
286,387,1,aa
286,400,2,aa
286,381,8,aa
286,292,2,aa
286,283,2,aa
286,310,4,aa
286,556,1,aa
286,288,1,aa
286,481,1,aa
286,285,4,aa
286,287,2,aa
286,290,2,aa
286,289,1,aa
286,293,4,aa
286,385,2,aa
286,386,1,aa
286,485,6,aa
286,294,4,aa
286,397,1,aa
286,383,3,aa
286,295,1,aa
286,291,2,aa
286,396,1,aa
286,2605,1,aa
286,486,1,aa
286,482,1,aa
286,556,3,ad
286,380,3,ad
286,1120,3,ad
286,384,1,ad
286,1205,4,ad
286,2098,2,ad
286,1020,3,ad
286,1115,1,ad
286,818,1,ad
286,901,2,ad
286,1563,2,ad
286,398,2,ad
286,1018,9,ad
286,479,1,ad
286,1419,13,ad
286,1121,1,ad
286,1038,2,ad
286,394,2,ad
286,484,7,ad
286,498,11,ad
286,1735,1,ad
286,654,10,ad
286,777,11,ad
286,395,4,ad
286,844,6,ad
286,725,1,ad
286,529,9,ad
286,789,11,ad
286,829,1,ad
286,776,2,ad
286,1077,8,ad
286,926,10,ad
286,481,3,ad
286,284,2,ad
286,495,7,ad
286,927,1,ad
286,1022,5,ad
286,817,5,ad
286,785,14,ad
286,935,16,ad
286,310,1,ad
286,780,5,ad
286,554,12,ad
286,1089,5,ad
286,781,7,ad
286,1127,7,ad
286,778,9,ad
286,787,8,ad
286,784,2,ad
287,382,1,aa
287,384,9,aa
287,286,5,aa
287,288,5,aa
287,319,1,aa
287,395,4,aa
287,408,1,aa
287,556,20,ad
287,380,14,ad
287,1120,4,ad
287,384,9,ad
287,1393,4,ad
287,959,9,ad
287,954,2,ad
287,389,10,ad
287,479,18,ad
287,1419,4,ad
287,794,16,ad
287,394,4,ad
287,277,14,ad
287,488,23,ad
287,484,24,ad
287,1735,34,ad
287,395,9,ad
287,956,20,ad
287,725,3,ad
287,829,7,ad
287,286,18,ad
287,495,105,ad
287,2787,2,ad
287,927,6,ad
287,1022,5,ad
287,780,1,ad
287,934,3,ad
287,486,1,ad
288,418,1,da
288,214,1,da
288,496,1,da
288,497,1,da
288,498,1,da
288,499,1,da
288,500,1,da
288,501,1,da
288,502,1,da
288,503,1,da
288,504,1,da
288,505,1,da
288,506,2,da
288,507,2,da
288,508,1,da
288,509,1,da
288,510,1,da
288,511,1,da
288,80,1,dd
288,1464,1,dd
288,1666,1,dd
288,2054,1,dd
288,364,1,dd
288,2030,1,dd
288,2716,1,dd
288,1896,1,dd
288,590,1,dd
288,1995,2,dd
288,1605,6,dd
288,1301,2,dd
288,113,1,dd
288,1564,1,dd
288,1696,2,dd
288,1392,1,dd
288,108,1,dd
288,570,1,dd
288,1830,1,dd
288,95,1,dd
288,1791,1,dd
288,1450,1,dd
288,1750,1,dd
288,1198,1,dd
288,1019,1,dd
288,745,1,dd
288,1781,1,dd
288,553,1,dd
288,1083,1,aa
288,286,1,aa
288,284,3,aa
288,310,2,aa
288,288,2,aa
288,481,1,aa
288,285,1,aa
288,287,1,aa
288,395,4,aa
288,398,1,aa
288,408,1,aa
288,33,1,aa
288,554,1,aa
288,1020,1,aa
288,1393,2,aa
288,761,2,aa
288,2344,3,aa
288,654,1,aa
288,797,1,aa
288,784,1,aa
288,1089,2,aa
288,1419,2,aa
288,489,1,aa
288,1756,1,aa
288,780,1,aa
288,223,4,aa
288,805,1,aa
288,1127,1,aa
288,1864,1,aa
288,556,2,ad
288,380,24,ad
288,384,5,ad
288,1393,1,ad
288,959,3,ad
288,1205,1,ad
288,2375,2,ad
288,818,1,ad
288,389,3,ad
288,901,1,ad
288,1563,5,ad
288,1418,1,ad
288,2797,2,ad
288,1018,1,ad
288,479,3,ad
288,2161,3,ad
288,1633,1,ad
288,1622,4,ad
288,1234,1,ad
288,1107,1,ad
288,1419,21,ad
288,1083,10,ad
288,794,5,ad
288,394,2,ad
288,277,20,ad
288,808,2,ad
288,488,4,ad
288,484,4,ad
288,1735,3,ad
288,654,1,ad
288,395,3,ad
288,956,3,ad
288,1654,1,ad
288,2367,1,ad
288,214,1,ad
288,529,1,ad
288,1079,3,ad
288,2125,1,ad
288,926,1,ad
288,284,2,ad
288,2348,1,ad
288,631,4,ad
288,495,1,ad
288,2787,1,ad
288,927,2,ad
288,1165,1,ad
288,817,1,ad
288,780,2,ad
288,739,1,ad
288,812,7,ad
288,1864,1,ad
288,761,5,ad
288,263,1,ad
288,1521,1,ad
288,489,1,ad
288,960,9,ad
288,937,1,ad
288,652,6,ad
288,2177,1,ad
288,653,1,ad
288,204,3,ad
288,1569,1,ad
288,1000,1,ad
288,934,1,ad
288,2338,3,ad
288,320,2,ad
288,764,1,ad
288,945,1,ad
288,1853,1,ad
288,2417,1,ad
288,760,4,ad
288,2216,2,ad
288,1710,3,ad
288,1500,6,ad
288,762,1,ad
288,2930,2,ad
288,805,2,ad
288,2862,1,ad
289,384,9,aa
289,286,7,aa
289,380,14,ad
289,384,14,ad
289,1205,5,ad
289,2098,5,ad
289,1020,8,ad
289,389,46,ad
289,901,21,ad
289,1563,16,ad
289,398,7,ad
289,1018,91,ad
289,479,11,ad
289,794,11,ad
289,394,28,ad
289,277,25,ad
289,488,25,ad
289,484,27,ad
289,1735,10,ad
289,395,24,ad
289,286,3,ad
289,284,14,ad
289,817,2,ad
290,384,3,aa
290,286,1,aa
290,284,8,aa
290,288,2,aa
290,319,2,aa
290,380,21,ad
290,384,3,ad
290,1020,11,ad
290,389,6,ad
290,1563,3,ad
290,398,62,ad
290,1018,2,ad
290,479,27,ad
290,794,9,ad
290,394,4,ad
290,277,30,ad
290,488,29,ad
290,484,27,ad
290,844,1,ad
290,286,3,ad
290,284,33,ad
290,817,119,ad
291,382,5,aa
291,384,2,aa
291,286,4,aa
291,284,1,aa
291,556,5,ad
291,380,29,ad
291,384,6,ad
291,1393,14,ad
291,954,4,ad
291,818,3,ad
291,389,2,ad
291,901,13,ad
291,1563,6,ad
291,398,1,ad
291,479,53,ad
291,1038,48,ad
291,394,21,ad
291,277,9,ad
291,488,31,ad
291,484,49,ad
291,1735,42,ad
291,395,29,ad
291,725,2,ad
291,1340,1,ad
291,286,4,ad
291,926,3,ad
291,1165,39,ad
292,384,3,aa
292,286,5,aa
292,284,24,aa
292,481,9,aa
292,380,7,ad
292,1120,1,ad
292,384,2,ad
292,1020,1,ad
292,389,1,ad
292,1563,15,ad
292,398,36,ad
292,479,17,ad
292,1419,2,ad
292,794,4,ad
292,394,1,ad
292,277,31,ad
292,488,11,ad
292,484,19,ad
292,286,15,ad
292,776,70,ad
292,284,29,ad
292,787,1,ad
292,784,1,ad
293,384,7,aa
293,286,3,aa
293,284,2,aa
293,310,1,aa
293,385,1,aa
293,380,1,ad
293,2098,6,ad
293,1020,2,ad
293,1563,21,ad
293,398,12,ad
293,479,23,ad
293,394,3,ad
293,277,11,ad
293,488,10,ad
293,484,22,ad
293,777,1,ad
293,844,100,ad
293,789,3,ad
293,817,5,ad
294,382,2,aa
294,384,1,aa
294,286,7,aa
294,284,2,aa
294,556,5,aa
294,398,1,aa
294,385,9,aa
294,33,3,aa
294,389,8,aa
294,556,12,ad
294,380,16,ad
294,384,4,ad
294,1568,7,ad
294,959,4,ad
294,2098,1,ad
294,818,3,ad
294,479,17,ad
294,794,7,ad
294,277,3,ad
294,488,17,ad
294,484,18,ad
294,498,2,ad
294,1735,3,ad
294,654,11,ad
294,725,2,ad
294,529,15,ad
294,829,4,ad
294,286,1,ad
294,284,4,ad
294,739,1,ad
294,554,2,ad
294,1089,5,ad
294,781,2,ad
294,1127,13,ad
294,787,60,ad
294,319,12,ad
294,784,4,ad
295,384,4,aa
295,286,5,aa
295,284,5,aa
295,283,1,aa
295,556,1,aa
295,288,4,aa
295,319,3,aa
295,398,22,aa
295,556,4,ad
295,380,9,ad
295,1120,4,ad
295,384,2,ad
295,1393,1,ad
295,1568,1,ad
295,959,1,ad
295,1205,4,ad
295,2375,16,ad
295,2098,1,ad
295,1020,8,ad
295,818,37,ad
295,389,1,ad
295,398,11,ad
295,479,19,ad
295,794,4,ad
295,394,1,ad
295,277,6,ad
295,488,5,ad
295,484,13,ad
295,654,7,ad
295,956,3,ad
295,725,1,ad
295,776,1,ad
295,1077,1,ad
295,481,1,ad
295,284,2,ad
295,787,14,ad
295,784,15,ad
296,394,1,aa
296,279,11,aa
296,324,6,aa
296,301,7,aa
296,304,12,aa
296,380,3,ad
296,301,24,ad
296,552,55,ad
296,550,29,ad
296,1173,1,ad
296,390,3,ad
296,277,16,ad
296,324,14,ad
296,304,6,ad
296,405,36,ad
296,2734,3,ad
296,826,3,ad
296,725,6,ad
296,757,1,ad
296,1514,6,ad
296,327,4,ad
296,551,14,ad
296,669,3,ad
296,38,62,ad
296,2006,4,ad
296,279,21,ad
296,2410,4,ad
297,278,1,aa
297,279,9,aa
297,324,18,aa
297,301,28,aa
297,553,1,aa
297,409,8,aa
297,390,3,aa
297,330,3,aa
297,304,4,aa
297,309,1,aa
297,380,2,ad
297,301,29,ad
297,552,8,ad
297,839,62,ad
297,550,25,ad
297,1205,1,ad
297,1029,1,ad
297,277,21,ad
297,324,5,ad
297,304,45,ad
297,405,30,ad
297,2734,5,ad
297,826,4,ad
297,1514,1,ad
297,327,1,ad
297,38,1,ad
297,2006,2,ad
297,279,3,ad
297,1322,1,ad
298,279,4,aa
298,324,6,aa
298,1884,1,aa
298,33,1,aa
298,390,2,aa
298,330,1,aa
298,461,1,ad
298,1435,5,ad
298,449,2,ad
298,380,18,ad
298,552,38,ad
298,550,25,ad
298,1038,36,ad
298,382,12,ad
298,277,20,ad
298,324,10,ad
298,2435,2,ad
298,405,31,ad
298,2734,14,ad
298,1459,31,ad
298,826,5,ad
298,757,2,ad
298,1514,2,ad
298,327,7,ad
298,834,17,ad
298,1174,1,ad
298,407,21,ad
298,1425,3,ad
298,1165,53,ad
298,554,1,ad
298,2073,47,ad
298,1666,1,ad
298,1343,5,ad
298,1317,1,ad
298,1884,2,ad
298,1172,1,ad
299,394,1,aa
299,279,20,aa
299,324,15,aa
299,661,2,aa
299,214,9,aa
299,409,1,aa
299,330,2,aa
299,1435,3,ad
299,380,9,ad
299,552,26,ad
299,550,21,ad
299,1038,1,ad
299,1029,1,ad
299,382,18,ad
299,277,28,ad
299,324,9,ad
299,304,2,ad
299,405,34,ad
299,2734,13,ad
299,1459,18,ad
299,826,4,ad
299,757,11,ad
299,1514,1,ad
299,327,31,ad
299,551,1,ad
299,834,23,ad
299,1174,2,ad
299,407,25,ad
299,810,10,ad
299,1165,2,ad
299,279,3,ad
299,2073,16,ad
299,1666,11,ad
299,1343,99,ad
299,1884,5,ad
299,1172,1,ad
299,330,1,ad
300,279,13,aa
300,324,9,aa
300,553,1,aa
300,327,1,aa
300,304,1,aa
300,461,2,ad
300,301,4,ad
300,552,29,ad
300,550,25,ad
300,1173,79,ad
300,390,3,ad
300,382,1,ad
300,277,10,ad
300,324,12,ad
300,405,38,ad
300,826,9,ad
300,725,13,ad
300,1514,1,ad
300,551,17,ad
300,669,5,ad
300,829,6,ad
300,1425,1,ad
300,2006,18,ad
300,279,10,ad
300,554,1,ad
300,420,5,ad
300,2410,2,ad
300,1884,1,ad
300,330,1,ad
301,278,1,da
301,550,1,dd
301,826,1,dd
301,394,3,aa
301,278,1,aa
301,279,4,aa
301,324,1,aa
301,214,2,aa
301,553,1,aa
301,409,2,aa
301,33,1,aa
301,407,2,aa
301,390,5,aa
301,330,2,aa
301,304,7,aa
301,297,7,aa
301,309,7,aa
301,296,1,aa
301,305,3,aa
301,306,13,aa
301,312,5,aa
301,299,1,aa
301,311,10,aa
301,380,38,ad
301,552,14,ad
301,839,6,ad
301,550,4,ad
301,1205,4,ad
301,1020,1,ad
301,28,1,ad
301,2731,1,ad
301,1029,17,ad
301,382,4,ad
301,277,48,ad
301,324,4,ad
301,304,11,ad
301,1400,1,ad
301,405,7,ad
301,2734,7,ad
301,1459,4,ad
301,826,9,ad
301,498,1,ad
301,725,2,ad
301,757,17,ad
301,1681,5,ad
301,1040,3,ad
301,1514,25,ad
301,327,14,ad
301,551,4,ad
301,38,3,ad
301,407,2,ad
301,810,12,ad
301,1165,1,ad
301,279,4,ad
301,1281,1,ad
301,533,6,ad
301,2073,1,ad
301,531,3,ad
301,1183,2,ad
301,1666,1,ad
301,409,3,ad
301,1317,2,ad
301,1884,1,ad
301,1172,2,ad
301,330,1,ad
301,1580,3,ad
301,827,1,ad
301,315,9,ad
301,1322,8,ad
301,1282,1,ad
301,1066,1,ad
301,1550,1,ad
302,279,8,aa
302,324,2,aa
302,380,1,ad
302,301,17,ad
302,552,28,ad
302,550,27,ad
302,277,5,ad
302,324,8,ad
302,405,12,ad
302,2734,1,ad
302,826,18,ad
302,498,1,ad
302,725,19,ad
302,551,31,ad
302,669,84,ad
302,829,19,ad
302,1425,3,ad
302,2006,54,ad
302,279,22,ad
302,420,24,ad
302,1281,17,ad
302,2410,1,ad
302,330,1,ad
303,279,13,aa
303,324,8,aa
303,304,2,aa
303,461,5,ad
303,380,6,ad
303,301,27,ad
303,552,41,ad
303,550,28,ad
303,1205,1,ad
303,382,1,ad
303,277,7,ad
303,324,7,ad
303,304,9,ad
303,405,29,ad
303,826,21,ad
303,498,1,ad
303,725,1,ad
303,327,8,ad
303,669,7,ad
303,829,2,ad
303,2006,25,ad
303,279,14,ad
303,420,2,ad
303,2073,3,ad
303,996,64,ad
303,330,4,ad
303,1580,4,ad
304,279,3,da
304,303,1,da
304,390,2,da
304,553,2,da
304,978,1,dd
304,277,3,dd
304,405,2,dd
304,380,1,dd
304,1103,1,dd
304,498,1,dd
304,554,3,dd
304,829,15,dd
304,725,12,dd
304,550,2,dd
304,324,1,dd
304,2734,3,dd
304,552,1,dd
304,1029,2,dd
304,2073,1,dd
304,1459,1,dd
304,1514,4,dd
304,757,1,dd
304,826,6,dd
304,1205,4,dd
304,996,1,dd
304,327,2,dd
304,390,1,dd
304,1580,1,dd
304,1020,1,dd
304,1425,1,dd
304,533,2,dd
304,1400,2,dd
304,1647,1,dd
304,587,1,dd
304,279,1,aa
304,553,1,aa
304,390,1,aa
304,330,1,aa
304,306,1,aa
304,380,1,ad
304,550,2,ad
